path,text,preprocessed_text
/kaggle/input/dataset-ir-assignment1/text_files/file353.txt,"Simple to install and it works. I have an old Ibanez RG that I just didn't want to fuss with as far as tuning adjustments. Installed this with an extra spring and really tightened up the claw into the body, works as advertised. The coolest part is how you can set your bridge height before the final claw adjustment. Can still dive if I want but I'm just having fun playing the RG again in alternative tuning. I can go from 1/2 step down Van Halen right back up to standard leads w/o having to access the cavity. I may get a Tremol-no for my American Strat as I feel this is too limiting for a more expensive guitar.",simple install works old ibanez rg want fuss far tuning adjustments installed extra spring really tightened claw body works advertised coolest part set bridge height final claw adjustment still dive want fun playing rg alternative tuning go step van halen right back standard leads w access cavity may get tremol american strat feel limiting expensive guitar
/kaggle/input/dataset-ir-assignment1/text_files/file600.txt,"This was a direct replacement for the black plastic tip on my lp studio. Works fine, looks great. No issues going on a year!",direct replacement black plastic tip lp studio works fine looks great issues going year
/kaggle/input/dataset-ir-assignment1/text_files/file85.txt,a little bit shorter than expected but pretty good,little bit shorter expected pretty good
/kaggle/input/dataset-ir-assignment1/text_files/file103.txt,"This is a practical and versatile instrument tuner. It includes a metronome and tone generator and a variety of settings. The clamp attaches easily to an instrument and the tuner can rotate to the angle that is convenient for seeing it. The power and function buttons are easy to use. This does have a few limitations, such as the frequency range limit of 435-445 hz. The meter shows you if you are flat or sharp or right on the note, and this is a precise tuner - you won't get the green light if you are slightly off. I have tried multiple tuners and this one is good, with the extra features that make it a great value and go to accessory for musicians. I received a sample at no cost for my honest, unbiased review.",practical versatile instrument tuner includes metronome tone generator variety settings clamp attaches easily instrument tuner rotate angle convenient seeing power function buttons easy use limitations frequency range limit hz meter shows flat sharp right note precise tuner get green light slightly tried multiple tuners one good extra features make great value go accessory musicians received sample cost honest unbiased review
/kaggle/input/dataset-ir-assignment1/text_files/file744.txt,"Another update. How can you sell these to people! I have a craft show this weekend and i went to put these tumers on and none id the screws fit! First one i didn't realize and it got stuck. I had to use two pliers to pull it off and scratched mlthe new neck i just finished making. Your company shpuld not be selling these! I now hqve to run out and find somewhere to but 6 sets ....Update....i ordered more, they came in odd. The top is too wide that the nuts don't fit!
Old review...I love the look of these and they came fast. I bought them for a cbgs ukulele. I wouldn't recommend putting them on a nice guitar. They skip a little.",another update sell people craft show weekend went put tumers none id screws fit first one realize got stuck use two pliers pull scratched mlthe new neck finished making company shpuld selling hqve run find somewhere sets update ordered came odd top wide nuts fit old review love look came fast bought cbgs ukulele recommend putting nice guitar skip little
/kaggle/input/dataset-ir-assignment1/text_files/file488.txt,"<div id=""video-block-R1D8FVYKR0F6XB"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/D1CWHddjNTS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61BL1Jphf-S.png"" class=""video-slate-img-url"">&nbsp;Small, lightweight and very solid.  More than I expected for the price.  The included foot-switch is very appreciated!",div id video block r fvykr f xb class section spacing small spacing top mini video block div input type hidden name value https images na ssl images amazon com images cwhddjnts mp class video url input type hidden name value https images na ssl images amazon com images bl jphf png class video slate img url nbsp small lightweight solid expected price included foot switch appreciated
/kaggle/input/dataset-ir-assignment1/text_files/file926.txt,"If you want some fun or you are having a down day (and who doesn't some times)...just get this! It is so much fun. Turn on your favorite music and turn this on by simply plugging it on a wall outlet and watch the light show - just fantastic, if you like bright colorful lights. The colors vary and change depending on the sounds from your own music. These are LEDs so very little electricity is used. You can place this table top or hang it on a wall.

A sample was provided.",want fun day times get much fun turn favorite music turn simply plugging wall outlet watch light show fantastic like bright colorful lights colors vary change depending sounds music leds little electricity used place table top hang wall sample provided
/kaggle/input/dataset-ir-assignment1/text_files/file76.txt,Excellent with CAD U37 Microphone,excellent cad u microphone
/kaggle/input/dataset-ir-assignment1/text_files/file550.txt,"I purchased these for my oldest son. He plays multiple instruments and had talked about wanting some thumbpicks for his acoustic guitar. I'd much rather purchase items to enhance his musical abilities than video games any day!

First, I had no idea that Dunlop was from Benicia. I lived in Benicia, California for a large portion of my life and when I turned the package over and saw that I was happy and shocked! Go Benicia! California's first state capital before anyone knew about Sacramento!

My son says that these thumbpicks are very comfortable. I tried to get him to let me film a video filming him playing but as usual he is shy.

He loves them.

Thank you Dunlop.

I paid full price for these Dunlop Thumbpicks. I wasn't offered any discount or promise of future discounts. I'm offering this review for informational purposes only. Thank you!",purchased oldest son plays multiple instruments talked wanting thumbpicks acoustic guitar much rather purchase items enhance musical abilities video games day first idea dunlop benicia lived benicia california large portion life turned package saw happy shocked go benicia california first state capital anyone knew sacramento son says thumbpicks comfortable tried get let film video filming playing usual shy loves thank dunlop paid full price dunlop thumbpicks offered discount promise future discounts offering review informational purposes thank
/kaggle/input/dataset-ir-assignment1/text_files/file10.txt,"Awesome stand!

Tip: The bottom part that supports the guitar had a weird angle when arrived, making the guitar slide back, becoming almost 100% on a vertical.
To solve this, I assembled the product and the put a some pressure on the support frame, making it bend a little. Now my guitar sits perfectly. Check photos!",awesome stand tip bottom part supports guitar weird angle arrived making guitar slide back becoming almost vertical solve assembled product put pressure support frame making bend little guitar sits perfectly check photos
/kaggle/input/dataset-ir-assignment1/text_files/file350.txt,Pickguard was a perfect fit for my Squier bass partscaster. It fit all pickup and screw holes dead on. Very happy.,pickguard perfect fit squier bass partscaster fit pickup screw holes dead happy
/kaggle/input/dataset-ir-assignment1/text_files/file749.txt,"These are great little stands. They are perfect for a ""wherever you need it"" stand. I have one next to my PC studio,making the guitar I'm using closer than my regular 5 guitar stand across the room ,and the other next to my bed (so i always have a guitar handy before and after i sleep ). These are really an amazing value and they hold guitars secure enough for me not to worry about them falling over...Holds my classical acoustics, stratocasters, and jazz bass perfectly....",great little stands perfect wherever need stand one next pc studio making guitar using closer regular guitar stand across room next bed always guitar handy sleep really amazing value hold guitars secure enough worry falling holds classical acoustics stratocasters jazz bass perfectly
/kaggle/input/dataset-ir-assignment1/text_files/file134.txt,"I think that this is a great product (because it is for a complete keyboard), but I do have one tiny, tiny problem... They are so tiny that I can't see them.  I looked at many vendors for this type of product and because yours ran the full gambit, I chose it.  If you have any that are larger and has all 88 keys, I'll trade with you!",think great product complete keyboard one tiny tiny problem tiny see looked many vendors type product ran full gambit chose larger keys trade
/kaggle/input/dataset-ir-assignment1/text_files/file673.txt,"Knox Gear Z heavy duty piano stand is made with Quality craftsmanship.

i almost opted for the X stand to save a little.
i'm so glad i took this route; my investment is secure on this Z stand.
i was also able to mount my ZOOM G5n stomp board as well.

The packaging left something to be desired.
a little scuff marks but, i can live with it.",knox gear z heavy duty piano stand made quality craftsmanship almost opted x stand save little glad took route investment secure z stand also able mount zoom g n stomp board well packaging left something desired little scuff marks live
/kaggle/input/dataset-ir-assignment1/text_files/file784.txt,This pop filter works perfect and I like that it's easily adjustable. The images show a all black pop filter but I received a white and pink/purple filter. That's the only reason I'm going to give it 3 starts. Isn't a little strange and everyone always comments on that fact. It kind of throws off the vibe of my booth. I'll be purchasing anyone some time in the future from a different company most likely because I want a black one. Image attached.,pop filter works perfect like easily adjustable images show black pop filter received white pink purple filter reason going give starts little strange everyone always comments fact kind throws vibe booth purchasing anyone time future different company likely want black one image attached
/kaggle/input/dataset-ir-assignment1/text_files/file997.txt,This is a great stereo reverb with plenty of control to get the sounds I want. The toneprint is a great feature to check out the settings from some great artists. I am completely satisfied with the features and sound of this pedal and highly recommend it!,great stereo reverb plenty control get sounds want toneprint great feature check settings great artists completely satisfied features sound pedal highly recommend
/kaggle/input/dataset-ir-assignment1/text_files/file830.txt,"Time will tell how it holds up...
I just got it today and I'm impressed!!
1st thing I did was put 2 strips of Velcro on the back to keep it from sliding around!
Outstanding for the price!
After playing a bit I realized the way this is setup is awkward... so I switched the jacks, moved the sticker, and turned it around. This switch isn't slanted toward the operator so it makes no difference. This way it's configured the same as my other pedals.",time tell holds got today impressed st thing put strips velcro back keep sliding around outstanding price playing bit realized way setup awkward switched jacks moved sticker turned around switch slanted toward operator makes difference way configured pedals
/kaggle/input/dataset-ir-assignment1/text_files/file72.txt,definitely a good purchase. nice and comfy for long sessions and the sound is crystal clear,definitely good purchase nice comfy long sessions sound crystal clear
/kaggle/input/dataset-ir-assignment1/text_files/file417.txt,Works easy to set up,works easy set
/kaggle/input/dataset-ir-assignment1/text_files/file199.txt,"Amazing and highly different Wah from ibanez,This is the WAH YA WANT!!,too many reasons!,Just check it out!!!",amazing highly different wah ibanez wah ya want many reasons check
/kaggle/input/dataset-ir-assignment1/text_files/file724.txt,Works as discribed. looks awesome.,works discribed looks awesome
/kaggle/input/dataset-ir-assignment1/text_files/file888.txt,"I have both Teles and Strats, and they both rite in this case perfectly. The extra storage areas are great, and you don't get outside storage pockets on a hard case.  The case is very well made, durable, and light.  I think the price for this product is a very good value. I know this will suit my needs perfectly!",teles strats rite case perfectly extra storage areas great get outside storage pockets hard case case well made durable light think price product good value know suit needs perfectly
/kaggle/input/dataset-ir-assignment1/text_files/file227.txt,"Works well! And the free guitar picks don't hurt. Looks nicer than a standard silver/black capo, and functions just as well. Have used it for a few weeks now with no problems.",works well free guitar picks hurt looks nicer standard silver black capo functions well used weeks problems
/kaggle/input/dataset-ir-assignment1/text_files/file725.txt,"I must have have gotten lucky? All mine are gorgeous, and with a tweak or two, bridge tweak, neck twea k, string height tweak, I am still in shock that a vintage , large headstock, 50's style Strat...the look, finish, and playability are rare in discounted axes! Hey, each and every piece screams FENDER. My studio wall is very, pinkies up! ...classy,  so much, for so little!",must gotten lucky mine gorgeous tweak two bridge tweak neck twea k string height tweak still shock vintage large headstock style strat look finish playability rare discounted axes hey every piece screams fender studio wall pinkies classy much little
/kaggle/input/dataset-ir-assignment1/text_files/file334.txt,"Was excited to get this case at a great price. It was very disappointing to receive the case and find that it would not close and latch completely right out of the box. The top and bottom case just don't seem to fit together right. Seems to be bad quality control.

Update: I received a return shipment label from Amazon and shipped this back promptly and received confirmation from UPS that it was delivered back to Crossrock on 7/19/17. It's been a week (now 7/26/17) and Crossrock still hasn't refunded and doesn't show that they received the package. So far not impressed with this company's service through Amazon.

Update: Added a star back since they finally issued a refund.",excited get case great price disappointing receive case find would close latch completely right box top bottom case seem fit together right seems bad quality control update received return shipment label amazon shipped back promptly received confirmation ups delivered back crossrock week crossrock still refunded show received package far impressed company service amazon update added star back since finally issued refund
/kaggle/input/dataset-ir-assignment1/text_files/file333.txt,"I LOVE this thing. It works as a VOLUME pedal, WAH pedal and EXPRESSION pedal, all in one. Also, the WAH sounds amazing. The small size of the top plate makes it a breeze to use and pull off all kinds of things that are much more difficult with a full size wah.  In short, it's built like a tank, sounds amazing and looks great :)",love thing works volume pedal wah pedal expression pedal one also wah sounds amazing small size top plate makes breeze use pull kinds things much difficult full size wah short built like tank sounds amazing looks great
/kaggle/input/dataset-ir-assignment1/text_files/file980.txt,"New fave strings for my Fender Jaguar & Jazzmaster! It gives my offsets extra balls. Unlike many flats which tend to sound dull/plucky and higher tension, these would still give you enough brightness and liveliness with a surprisingly balanced sound throughout all strings. It will be tuned fast and stays in tuned for weeks, they only need VERY minor tuning every now and then. Even the wounded G doesn't bother me, it's pretty subtle you almost wouldn't feel it. It's actually CHEAP considering how long these strings would last.

This will be my last brand of strings that I use from now on.",new fave strings fender jaguar jazzmaster gives offsets extra balls unlike many flats tend sound dull plucky higher tension would still give enough brightness liveliness surprisingly balanced sound throughout strings tuned fast stays tuned weeks need minor tuning every even wounded g bother pretty subtle almost feel actually cheap considering long strings would last last brand strings use
/kaggle/input/dataset-ir-assignment1/text_files/file476.txt,Great sound and clarity fair warning use head phones when recording because feed back is a butt,great sound clarity fair warning use head phones recording feed back butt
/kaggle/input/dataset-ir-assignment1/text_files/file435.txt,"VERSATILITY/MULTIPLAYER MIC-RECORDER

I love my Zoom h4n! It is great! for the longest time I used it as a mic and then I also used it as a audio interface and I started to record tracks! the technology on this thing is top notch!  Great for practicing, vlogging, and taking notes....I still use it as my main mic with my camera... see attached picture for my set up!

Sound clarity is unbelievable! and price is always changing and going on sale too! Zoom has some great product, but this one stands on top!",versatility multiplayer mic recorder love zoom h n great longest time used mic also used audio interface started record tracks technology thing top notch great practicing vlogging taking notes still use main mic camera see attached picture set sound clarity unbelievable price always changing going sale zoom great product one stands top
/kaggle/input/dataset-ir-assignment1/text_files/file390.txt,"<div id=""video-block-RI3FER40W15GQ"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F1U2S%2BxwqBS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/913IsHGrWdS.png"" class=""video-slate-img-url"">&nbsp;Xvive Sweet Leo O2 Lead Distortion Pedal Demo Im not a great lead player and even I am able to dial in some great tones with this pedal. The Xvive Sweet Leo O2 Distortion pedal is a great budget lead lead pedal. Im super impressed with the build quality and packaging from Xvive as well as the tones. If you are looking for a good lead distortion pedal that functions like how a tube amp works, you may want to consider this pedal. In this video I test it out on my Stratocaster (Partscaster) with humbucker pickups.",div id video block ri fer w gq class section spacing small spacing top mini video block div input type hidden name value https images na ssl images amazon com images f u bxwqbs mp class video url input type hidden name value https images na ssl images amazon com images ishgrwds png class video slate img url nbsp xvive sweet leo lead distortion pedal demo im great lead player even able dial great tones pedal xvive sweet leo distortion pedal great budget lead lead pedal im super impressed build quality packaging xvive well tones looking good lead distortion pedal functions like tube amp works may want consider pedal video test stratocaster partscaster humbucker pickups
/kaggle/input/dataset-ir-assignment1/text_files/file616.txt,"I own a Yamaha 61 keys Keyboard and I ordered this stand because the product description says it is Yamaha make. But what is written on the box is:'Keyboard Stand For Portable Keyboards from Yamaha and Others' and there is no Yamaha emblem neither on the box nor on the stand. In fact, it is just a Chinese make generic stand. Apart from that, I am happy with the stand. It is:

Easy to assemble and fold
Sturdy enough to hold a 61 keys keyboard
Keyboard fits well",yamaha keys keyboard ordered stand product description says yamaha make written box keyboard stand portable keyboards yamaha others yamaha emblem neither box stand fact chinese make generic stand apart happy stand easy assemble fold sturdy enough hold keys keyboard keyboard fits well
/kaggle/input/dataset-ir-assignment1/text_files/file608.txt,"The&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/On-Stage-Foam-Ball-Type-Mic-Windscreen-Black/dp/B0002GXF8Q/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">On Stage Foam Ball-Type Mic Windscreen, Black</a>&nbsp;is durable, inexpensive, and easy to replace if needed. It's small and squishable, perfect for on-the-go audio recording. It comes in different colors so you can pick the one you prefer (I like black). If you accidentally get makeup on it, you can wash it right out (gently; like a favorite cosmetic sponge).

You will need to carefully wiggle it on your&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Audio-Technica-ATR2100-USB-Cardioid-Dynamic-USB-XLR-Microphone/dp/B004QJOZS4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Audio-Technica ATR2100-USB Cardioid Dynamic USB/XLR Microphone</a>&nbsp;so you don't tear it but it is so worth the effort!",nbsp data hook product link linked class link normal href stage foam ball type mic windscreen black dp b gxf q ref cm cr arp rvw txt ie utf stage foam ball type mic windscreen black nbsp durable inexpensive easy replace needed small squishable perfect go audio recording comes different colors pick one prefer like black accidentally get makeup wash right gently like favorite cosmetic sponge need carefully wiggle nbsp data hook product link linked class link normal href audio technica atr usb cardioid dynamic usb xlr microphone dp b qjozs ref cm cr arp rvw txt ie utf audio technica atr usb cardioid dynamic usb xlr microphone nbsp tear worth effort
/kaggle/input/dataset-ir-assignment1/text_files/file125.txt,"Competitors had detailed drawings and better pictures causing me to worry I'd made a mistake with these. Luckily, when I tried to cancel, I was too late. These dandies hold the pickguard firmly and even better-the correct countersink, satiny color & flatish profile make them nearly disappear into the pickguard. PERFECTION!",competitors detailed drawings better pictures causing worry made mistake luckily tried cancel late dandies hold pickguard firmly even better correct countersink satiny color flatish profile make nearly disappear pickguard perfection
/kaggle/input/dataset-ir-assignment1/text_files/file347.txt,At the Price point and what it deliveres it's a must buy. I play Bass. Only a few things I can gripe about and it's the clarity of the notes not being as clear and the split with the music (aux) and headphones..gotta find the right spot. That said it's built great for plastc...very sturdy..and the fact I can USE AAA batteries and not LITHIUM BUILT IN is what sold me over others too! (Buy your own batteries)  Comes with cheap batteries. The device works so well I can change two batteries but if the built in stop working and it fades away.. device is no good. Nobody knows I'm evening practicing or jamming. Very nice should have baught along time ago. I use Beats headphones and Uiisii Us90 ear buds sold on Amazon..the best earbuds you will find!($10!) Find them!  Why the Beats? I use the cord for aux to phone. But u can get an aux cord ..(preference),price point deliveres must buy play bass things gripe clarity notes clear split music aux headphones gotta find right spot said built great plastc sturdy fact use aaa batteries lithium built sold others buy batteries comes cheap batteries device works well change two batteries built stop working fades away device good nobody knows evening practicing jamming nice baught along time ago use beats headphones uiisii us ear buds sold amazon best earbuds find find beats use cord aux phone u get aux cord preference
/kaggle/input/dataset-ir-assignment1/text_files/file387.txt,"I play guitar with a flat pick. But I also play ukulele, and hard picks can make the uke sound a little harsh. I've tried felt uke picks, but they never felt comfortable. So I use one of these Alaska Pik Fingerpicks over my index finger for strumming. Size is important. I have medium sized hands, and these picks can slip off my fingertip when it's hot and muggy, like when I'm playing at an outdoor market. That can cause some awkwardness when trying to strum, sing and keep the pick from flying off my finger. I might try the next size smaller in the future. But this is the best pick I've found for getting a loud, round sound out of my uke.",play guitar flat pick also play ukulele hard picks make uke sound little harsh tried felt uke picks never felt comfortable use one alaska pik fingerpicks index finger strumming size important medium sized hands picks slip fingertip hot muggy like playing outdoor market cause awkwardness trying strum sing keep pick flying finger might try next size smaller future best pick found getting loud round sound uke
/kaggle/input/dataset-ir-assignment1/text_files/file162.txt,"I think this is good, the range of height is too short for the price. You can get a larger and heaviest for $1 or $2 more
Packaging is inefficient, too big.",think good range height short price get larger heaviest packaging inefficient big
/kaggle/input/dataset-ir-assignment1/text_files/file734.txt,"The hangers worked great. I did not use the provided screws or mollies. I used larger screws and went into studs. I hung a Takamine PD5, probably my heaviest guitar. No issues. I would recommend.",hangers worked great use provided screws mollies used larger screws went studs hung takamine pd probably heaviest guitar issues would recommend
/kaggle/input/dataset-ir-assignment1/text_files/file467.txt,"First of all the weight of the keys is absolutely perfect. Second I was hoping that the settings when you play softly or stabbed the keys where almost as accurate as a real grand piano. This is amazing. If you play softly, hitting the keys like a feather, it delivers the signal to the daw flawlessly. I was on a budget when I bought this, I was contemplating waiting for a more expensive one but needed it asap for a project. I'm very happy with this!

Now I use this in Logic Pro X with OS X El Capitan. I recommend using a midi cable to an input device via thunderbolt cable to your Mac. I've had issues with my daw crashing because it randomly connects and disconnects from usb peripherals. I'm sure Mac is gonna fix this but it's really annoying. I use a 28 channel thunderbolt connected mixer which works perfectly.

Don't buy a cheap midi cable. I bought one for like $7 and bent the pins on the first time I connected it!? Hosa or monster midi cables are great for this keyboard!

You will love this midi keyboard.",first weight keys absolutely perfect second hoping settings play softly stabbed keys almost accurate real grand piano amazing play softly hitting keys like feather delivers signal daw flawlessly budget bought contemplating waiting expensive one needed asap project happy use logic pro x os x el capitan recommend using midi cable input device via thunderbolt cable mac issues daw crashing randomly connects disconnects usb peripherals sure mac gonna fix really annoying use channel thunderbolt connected mixer works perfectly buy cheap midi cable bought one like bent pins first time connected hosa monster midi cables great keyboard love midi keyboard
/kaggle/input/dataset-ir-assignment1/text_files/file386.txt,"Garbage. Plastic strap adjuster has broken! From gentle studio use only!!! Very, very flimsy. You get what you pay for...I just have way too many guitars and needed an extra strap. I've already cannibalized this strap for the pad. so it's a keeper now. STAY AWAY FROM THIS P.O.S. and buy a more expensive, quality guitar strap.",garbage plastic strap adjuster broken gentle studio use flimsy get pay way many guitars needed extra strap already cannibalized strap pad keeper stay away p buy expensive quality guitar strap
/kaggle/input/dataset-ir-assignment1/text_files/file843.txt,This necks r just as good as a 4 hundred dollar fender reeck I have built 30 guitars usingthis  neck. They always r a perfect fit great to play on with great response and they have that classic Look. So for 40 bucks you can purchase a fine product for a forth of the same quality.,necks r good hundred dollar fender reeck built guitars usingthis neck always r perfect fit great play great response classic look bucks purchase fine product forth quality
/kaggle/input/dataset-ir-assignment1/text_files/file190.txt,"Great fun,and,if you get a Whammy pedal,and ANY BLOODY DELAY(echo pedal),this is cool! if you add more,and run it thru a big amp,AWESOME!",great fun get whammy pedal bloody delay echo pedal cool add run thru big amp awesome
/kaggle/input/dataset-ir-assignment1/text_files/file478.txt,Love the sound. Usually get controlled sound emperor. Nice change up.,love sound usually get controlled sound emperor nice change
/kaggle/input/dataset-ir-assignment1/text_files/file629.txt,"I'd been searching for a while, to find a reverb pedal that would be able to fill the shoes of the built-ins that I'd used in the 60's and 70's... and here it is. Due to the unheard of low price, I half expected to get a ""half fast"" performance from this pedal, but fortunately, this was not the case. Upon plugging in the unit, and testing it with my Les Paul guitar, and my practice amp, I was amazed to hear how well this inexpensive pedal was able to replicate those old-school tones. This included emulation of multiple reverb types, such as  ""spring"", ""plate"", ""hall"", ""gate"", ""room"", and a really cool new one called ""modulate"" that throws a hint of chorus into it. Behringer not only got my money, but my respect and gratitude.",searching find reverb pedal would able fill shoes built ins used due unheard low price half expected get half fast performance pedal fortunately case upon plugging unit testing les paul guitar practice amp amazed hear well inexpensive pedal able replicate old school tones included emulation multiple reverb types spring plate hall gate room really cool new one called modulate throws hint chorus behringer got money respect gratitude
/kaggle/input/dataset-ir-assignment1/text_files/file861.txt,"This tape worked great for my latest build. Adhesive is strong and the tape accepted solder well with no issues. It's thin enough to form inside cavities well and installation is easy. I would recommend peeling back just enough backing to start one end and then remove the rest as you go. Since the product comes in a pill bottle, it's formed in a tight circle so, if you just hold one end and remove all the backing, it will recoil and stick to itself. Great product!",tape worked great latest build adhesive strong tape accepted solder well issues thin enough form inside cavities well installation easy would recommend peeling back enough backing start one end remove rest go since product comes pill bottle formed tight circle hold one end remove backing recoil stick great product
/kaggle/input/dataset-ir-assignment1/text_files/file614.txt,"This kick-pad is excellent. It additionally lowers the sound of your bass drum, so if you're not satisfied with the sound, this will help. It lasts very long and can take a beating of all kinds, whether you single pedal like Nirvana of double pedal like All That Remains. I highly suggest this kick-pad if you're looking for one that will last long and protect your bass drum from injury  =D",kick pad excellent additionally lowers sound bass drum satisfied sound help lasts long take beating kinds whether single pedal like nirvana double pedal like remains highly suggest kick pad looking one last long protect bass drum injury
/kaggle/input/dataset-ir-assignment1/text_files/file473.txt,I just love these sticks,love sticks
/kaggle/input/dataset-ir-assignment1/text_files/file209.txt,Love it!!! Would buy again!,love would buy
/kaggle/input/dataset-ir-assignment1/text_files/file686.txt,"I've had this tuner for about 4 years and it's been great. It tunes fine. For a long time the tuner just sat in my room, but recently I started taking the tuner around to practice and transporting it in my bag. Unfortunately one of the 3 plastic pieces where the gooseneck attaches to the tuner broke off. It still works but the head sometimes falls off of the tuner. Now I'm looking for a clip on tuner that is a little more durable. If anyone has any suggestions, please let me know.

I've added a photo that shows where one of the plastic pieces is missing (so you can see the joint)",tuner years great tunes fine long time tuner sat room recently started taking tuner around practice transporting bag unfortunately one plastic pieces gooseneck attaches tuner broke still works head sometimes falls tuner looking clip tuner little durable anyone suggestions please let know added photo shows one plastic pieces missing see joint
/kaggle/input/dataset-ir-assignment1/text_files/file391.txt,All I can say is I'm loving it.,say loving
/kaggle/input/dataset-ir-assignment1/text_files/file88.txt,So strange this happens on a brand new set of strings. This brand used to be trusted by me.,strange happens brand new set strings brand used trusted
/kaggle/input/dataset-ir-assignment1/text_files/file360.txt,"Bought this for the brass tip, didn't need the rest. Just wanted to beef up my Zakk Wylde Les Paul Custom Plus to make all the gold hardware match. Does the job perfectly!! But be warned: the added weight of the metal gives the switch a much heavier and thicker clicking sound when switching from pup positions. It doesnt bother me because I play metal and this sound doesnt come through the amp. But for you clean players, this heavy clunk might be audible through your amp. However, I would still give it a shot and see if you like it and can even hear it because it looks great and everyone hears their music differently! And I actually like the added chunky feel. Makes my Grail feel just a bit more tough!",bought brass tip need rest wanted beef zakk wylde les paul custom plus make gold hardware match job perfectly warned added weight metal gives switch much heavier thicker clicking sound switching pup positions doesnt bother play metal sound doesnt come amp clean players heavy clunk might audible amp however would still give shot see like even hear looks great everyone hears music differently actually like added chunky feel makes grail feel bit tough
/kaggle/input/dataset-ir-assignment1/text_files/file792.txt,"It's perfect, although it's not the simplest of portable stands with its number of parts",perfect although simplest portable stands number parts
/kaggle/input/dataset-ir-assignment1/text_files/file753.txt,This is the worst fitting junk I have ever seen! The pickgaurd is to big and the back plates are to small and the holes do not line up. I could make the pick guard work but it would take time with a drimel to make sure it fit properly without any gaps. The back plates are almost a full 1/4 inch off. waste of time and money.,worst fitting junk ever seen pickgaurd big back plates small holes line could make pick guard work would take time drimel make sure fit properly without gaps back plates almost full inch waste time money
/kaggle/input/dataset-ir-assignment1/text_files/file204.txt,"they sound good i found that the wiring is off but can be sequenced properly using this diagram colors are different but sequence is the same top left is hot, bottom left goes with ground/bare, two on right are together or can be used for tap",sound good found wiring sequenced properly using diagram colors different sequence top left hot bottom left goes ground bare two right together used tap
/kaggle/input/dataset-ir-assignment1/text_files/file210.txt,Nice guitar stand. Good quality construction and slim look. Would recommend.,nice guitar stand good quality construction slim look would recommend
/kaggle/input/dataset-ir-assignment1/text_files/file774.txt,"This was my first ever attempt to replace a nut and it was an easy job on my Epiphone LP Special P90. I filed down the ends a bit and used a dab of glue to help secure it.

There was a definite difference in tone and sustain of open chords.",first ever attempt replace nut easy job epiphone lp special p filed ends bit used dab glue help secure definite difference tone sustain open chords
/kaggle/input/dataset-ir-assignment1/text_files/file873.txt,"When you buy aftermarket pickup rings, lining up the mounting holes is a concern... however, these lined up perfectly with the holes on my Dean Schenker V.  They are for a flat-top guitar, so if you try to mount them on a Les Paul, which is arched, you'll have problems.  Make sure the pickup rings you order are for the right type of top.

These fit perfectly, and even came with nice mounting screws.",buy aftermarket pickup rings lining mounting holes concern however lined perfectly holes dean schenker v flat top guitar try mount les paul arched problems make sure pickup rings order right type top fit perfectly even came nice mounting screws
/kaggle/input/dataset-ir-assignment1/text_files/file109.txt,Odyssey 8-Space Rack is great. I put casters on mine to move it around when I need to.,odyssey space rack great put casters mine move around need
/kaggle/input/dataset-ir-assignment1/text_files/file731.txt,So far so good. Never heard of Lazarro and who cares? The saxophone can perform. The brand doesn't matter. It is just a label. I'm on month 5 and it is holding up. Play it everyday. Upgraded the mouthpiece to a Clark Forbes Debut mouthpiece. The reeds that the sax comes with isn't that great. Mine came with Lazarro reeds 2 1/2 strength and now I use D'Addario Select Jazz reeds 3S and it does the trick.  If you know how to take care of the saxophone it'll last. Well worth the investment. This is the perfect saxophone for those looking for a great instrument without paying hundreds to thousands of dollars.,far good never heard lazarro cares saxophone perform brand matter label month holding play everyday upgraded mouthpiece clark forbes debut mouthpiece reeds sax comes great mine came lazarro reeds strength use addario select jazz reeds trick know take care saxophone last well worth investment perfect saxophone looking great instrument without paying hundreds thousands dollars
/kaggle/input/dataset-ir-assignment1/text_files/file549.txt,I love this strap! It's beautiful and comfy and fits great. Yes drilling into my uke was scary but there are really good videos out there that make it easy. The shoe string got in my way so I strapped it to the g string tuner. I dunno how smart that is but it's my life I can do what I want!,love strap beautiful comfy fits great yes drilling uke scary really good videos make easy shoe string got way strapped g string tuner dunno smart life want
/kaggle/input/dataset-ir-assignment1/text_files/file566.txt,"I bought this bcos it was cheap. The fastener is difficult to unclip due to its tiny size. I have small hands. I like it better if the strings are shorter, so it won't dangle. So far it serves me well",bought bcos cheap fastener difficult unclip due tiny size small hands like better strings shorter dangle far serves well
